id,sampleSet,xMetres,zMetres,eastingMetres,northingMetres,runtimeHeightMetres,threeDepInspectedHeightMetres,threeDepEligible,threeDepReason,elevationBuilderBoundary0QueryPointLand,elevationBuilderBoundary0AllFour3depNeighbourCentersLand,elevationBuilderBoundary0LandMask,rawRuntimeMinus3depMetres
canonical-24m-31-24,canonical-24m-2x2,2664,2112,553781.0984197413,4183478.9833098943,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-24,canonical-24m-2x2,2688,2112,553805.1130637575,4183479.140269337,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-25,canonical-24m-2x2,1920,2136,553036.489422854,4183498.233889899,0.10610213644231269,3.4576888674956487,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.3515867310533363
canonical-24m-1-25,canonical-24m-2x2,1944,2136,553060.5039871626,4183498.388677248,0.3055852801288461,3.4855525593875463,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.1799672792587
canonical-24m-2-25,canonical-24m-2x2,1968,2136,553084.5185517735,4183498.5435346733,0.3917270199952023,3.3999819051709363,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.008254885175734
canonical-24m-3-25,canonical-24m-2x2,1992,2136,553108.5331166869,4183498.6984621766,0.3309901108848067,3.391892300098739,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.0609021892139325
canonical-24m-4-25,canonical-24m-2x2,2016,2136,553132.5476819028,4183498.8534597573,0.1296605101894892,3.1856048582824226,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.0559443480929334
canonical-24m-5-25,canonical-24m-2x2,2040,2136,553156.5622474214,4183499.008527416,-0.16452841971885787,3.3310668426566696,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4955952623755273
canonical-24m-6-25,canonical-24m-2x2,2064,2136,553180.5768132429,4183499.1636651508,-0.5004413427391335,3.371268472948794,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.8717098156879275
canonical-24m-7-25,canonical-24m-2x2,2088,2136,553204.5913793673,4183499.3188729635,-0.6561288209960964,2.748787245198929,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.404916066195025
canonical-24m-8-25,canonical-24m-2x2,2112,2136,553228.6059457925,4183499.4741508537,-0.5785328661863554,3.114965558221963,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.693498424408318
canonical-24m-9-25,canonical-24m-2x2,2136,2136,553252.6205125233,4183499.629498821,-0.32901438742124584,3.3292032037671153,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.658217591188361
canonical-24m-10-25,canonical-24m-2x2,2160,2136,553276.6350795575,4183499.784916866,-0.10899615797317182,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,0.9610038944789155
canonical-24m-11-25,canonical-24m-2x2,2184,2136,553300.6496468952,4183499.9404049884,-0.041703109116087926,3.7556501391081483,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.797353248224236
canonical-24m-12-25,canonical-24m-2x2,2208,2136,553324.6642145388,4183500.095963188,0,3.7089292676495837,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7089292676495837
canonical-24m-13-25,canonical-24m-2x2,2232,2136,553348.6787824817,4183500.251591465,0,3.674475706945695,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.674475706945695
canonical-24m-14-25,canonical-24m-2x2,2256,2136,553372.6933507308,4183500.4072898193,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-15-25,canonical-24m-2x2,2280,2136,553396.707919284,4183500.5630582515,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-16-25,canonical-24m-2x2,2304,2136,553420.7224881413,4183500.718896761,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-17-25,canonical-24m-2x2,2328,2136,553444.7370573031,4183500.874805348,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-18-25,canonical-24m-2x2,2352,2136,553468.7516267692,4183501.0307840123,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-19-25,canonical-24m-2x2,2376,2136,553492.76619654,4183501.186832754,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-20-25,canonical-24m-2x2,2400,2136,553516.7807666155,4183501.342951573,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-21-25,canonical-24m-2x2,2424,2136,553540.795336996,4183501.49914047,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-22-25,canonical-24m-2x2,2448,2136,553564.8099076815,4183501.655399444,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-23-25,canonical-24m-2x2,2472,2136,553588.8244786699,4183501.811728496,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-24-25,canonical-24m-2x2,2496,2136,553612.8390499658,4183501.968127625,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-25,canonical-24m-2x2,2520,2136,553636.8536215673,4183502.1245968323,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-25,canonical-24m-2x2,2544,2136,553660.8681934741,4183502.281136117,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-27-25,canonical-24m-2x2,2568,2136,553684.8827656868,4183502.4377454785,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-25,canonical-24m-2x2,2592,2136,553708.8973382054,4183502.5944249183,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-25,canonical-24m-2x2,2616,2136,553732.9119110298,4183502.7511744355,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-30-25,canonical-24m-2x2,2640,2136,553756.9264841605,4183502.90799403,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-25,canonical-24m-2x2,2664,2136,553780.9410575974,4183503.0648837024,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-25,canonical-24m-2x2,2688,2136,553804.9556313406,4183503.2218434527,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-26,canonical-24m-2x2,1920,2160,553036.3342384032,4183522.315455126,0.09897921542977416,3.336449711048822,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.237470495619048
canonical-24m-1-26,canonical-24m-2x2,1944,2160,553060.3487324389,4183522.470242778,0.20552185939512835,3.669987590046956,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4644657306518276
canonical-24m-2-26,canonical-24m-2x2,1968,2160,553084.3632267768,4183522.625100507,0.3000814790656146,3.4310558445209596,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.130974365455345
canonical-24m-3-26,canonical-24m-2x2,1992,2160,553108.3777214171,4183522.780028314,0.2695382424378505,3.410347528018088,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.1408092855802376
canonical-24m-4-26,canonical-24m-2x2,2016,2160,553132.39221636,4183522.935026198,0.002533413089979824,3.230072380174272,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.227538967084292
canonical-24m-5-26,canonical-24m-2x2,2040,2160,553156.4067116056,4183523.09009416,-0.3574417489122896,3.4445569620590417,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.8019987109713314
canonical-24m-6-26,canonical-24m-2x2,2064,2160,553180.4212071539,4183523.245232199,-0.7756437596795545,2.850387192766083,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6260309524456376
canonical-24m-7-26,canonical-24m-2x2,2088,2160,553204.4357030053,4183523.4004403153,-0.8641313166795328,3.0305314370436154,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.894662753723148
canonical-24m-8-26,canonical-24m-2x2,2112,2160,553228.4501991576,4183523.5557185095,-0.6067038278893813,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,0.46329622456270614
canonical-24m-9-26,canonical-24m-2x2,2136,2160,553252.4646956153,4183523.711066781,-0.23481719654271535,3.112820413061953,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,-3.3476376096046683
canonical-24m-10-26,canonical-24m-2x2,2160,2160,553276.4791923764,4183523.86648513,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-11-26,canonical-24m-2x2,2184,2160,553300.493689441,4183524.021973557,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-12-26,canonical-24m-2x2,2208,2160,553324.5081868115,4183524.177532061,0,3.66288860097542,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.66288860097542
canonical-24m-13-26,canonical-24m-2x2,2232,2160,553348.5226844812,4183524.333160643,0,3.7613981938368566,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7613981938368566
canonical-24m-14-26,canonical-24m-2x2,2256,2160,553372.5371824572,4183524.4888593024,0,3.701809690219079,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.701809690219079
canonical-24m-15-26,canonical-24m-2x2,2280,2160,553396.5516807373,4183524.644628039,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-16-26,canonical-24m-2x2,2304,2160,553420.5661793215,4183524.8004668537,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-17-26,canonical-24m-2x2,2328,2160,553444.58067821,4183524.956375746,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-18-26,canonical-24m-2x2,2352,2160,553468.5951774031,4183525.1123547154,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-19-26,canonical-24m-2x2,2376,2160,553492.6096769007,4183525.2684037625,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-20-26,canonical-24m-2x2,2400,2160,553516.624176703,4183525.4245228874,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-21-26,canonical-24m-2x2,2424,2160,553540.6386768103,4183525.5807120902,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-22-26,canonical-24m-2x2,2448,2160,553564.6531772226,4183525.736971371,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-23-26,canonical-24m-2x2,2472,2160,553588.6676779378,4183525.8933007284,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-24-26,canonical-24m-2x2,2496,2160,553612.6821789605,4183526.049700164,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-26,canonical-24m-2x2,2520,2160,553636.6966802886,4183526.206169677,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-26,canonical-24m-2x2,2544,2160,553660.7111819224,4183526.3627092685,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-27-26,canonical-24m-2x2,2568,2160,553684.7256838618,4183526.5193189373,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-26,canonical-24m-2x2,2592,2160,553708.740186107,4183526.6759986836,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-26,canonical-24m-2x2,2616,2160,553732.7546886583,4183526.832748507,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-30-26,canonical-24m-2x2,2640,2160,553756.7691915156,4183526.989568409,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-26,canonical-24m-2x2,2664,2160,553780.7836946792,4183527.1464583883,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-26,canonical-24m-2x2,2688,2160,553804.7981981492,4183527.303418446,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-27,canonical-24m-2x2,1920,2184,553036.1790531889,4183546.3970212364,0.040414141069163634,3.4479754905060482,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4075613494368846
canonical-24m-1-27,canonical-24m-2x2,1944,2184,553060.1934769512,4183546.5518091912,0.05866579737608458,3.4466271293755875,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.387961331999503
canonical-24m-2-27,canonical-24m-2x2,1968,2184,553084.2079010158,4183546.706667223,0.07699066742606533,3.6476247513560294,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.570634083929964
canonical-24m-3-27,canonical-24m-2x2,1992,2184,553108.2223253828,4183546.8615953336,0.061111952530646954,3.9686108529644493,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.907498900433802
canonical-24m-4-27,canonical-24m-2x2,2016,2184,553132.2367500522,4183547.016593521,-0.12721361245307158,3.14137300092354,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2685866133766117
canonical-24m-5-27,canonical-24m-2x2,2040,2184,553156.2511750244,4183547.171661786,-0.38002363024925284,3.05992791991011,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4399515501593627
canonical-24m-6-27,canonical-24m-2x2,2064,2184,553180.2656002995,4183547.326800129,-0.6697052346469974,3.003464867709507,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6731701023565044
canonical-24m-7-27,canonical-24m-2x2,2088,2184,553204.2800258774,4183547.4820085494,-0.6986976657411332,3.206312256623025,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.905009922364158
canonical-24m-8-27,canonical-24m-2x2,2112,2184,553228.2944517562,4183547.637287047,-0.4390406655190784,3.459350749411197,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.898391414930275
canonical-24m-9-27,canonical-24m-2x2,2136,2184,553252.3088779405,4183547.792635623,-0.14557574584570734,1.4083738158962094,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-1.5539495617419168
canonical-24m-10-27,canonical-24m-2x2,2160,2184,553276.3233044281,4183547.9480542764,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-11-27,canonical-24m-2x2,2184,2184,553300.3377312194,4183548.1035430077,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-12-27,canonical-24m-2x2,2208,2184,553324.3521583163,4183548.2591018165,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-13-27,canonical-24m-2x2,2232,2184,553348.3665857126,4183548.414730703,0,3.3432447315936953,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,-3.3432447315936953
canonical-24m-14-27,canonical-24m-2x2,2256,2184,553372.3810134152,4183548.5704296674,0,3.7132829277802983,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7132829277802983
canonical-24m-15-27,canonical-24m-2x2,2280,2184,553396.3954414218,4183548.726198709,0,3.7346064549313382,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7346064549313382
canonical-24m-16-27,canonical-24m-2x2,2304,2184,553420.4098697325,4183548.8820378287,0,-1.0656164164311117,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0656164164311117
canonical-24m-17-27,canonical-24m-2x2,2328,2184,553444.4242983474,4183549.037947026,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-18-27,canonical-24m-2x2,2352,2184,553468.438727267,4183549.1939263013,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-19-27,canonical-24m-2x2,2376,2184,553492.4531564912,4183549.349975654,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-20-27,canonical-24m-2x2,2400,2184,553516.46758602,4183549.506095085,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-21-27,canonical-24m-2x2,2424,2184,553540.4820158537,4183549.662284593,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-22-27,canonical-24m-2x2,2448,2184,553564.4964459924,4183549.8185441797,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-23-27,canonical-24m-2x2,2472,2184,553588.510876434,4183549.9748738436,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-24-27,canonical-24m-2x2,2496,2184,553612.5253071832,4183550.1312735854,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-27,canonical-24m-2x2,2520,2184,553636.5397382377,4183550.2877434045,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-27,canonical-24m-2x2,2544,2184,553660.5541695979,4183550.444283302,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-27-27,canonical-24m-2x2,2568,2184,553684.5686012637,4183550.600893277,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-27,canonical-24m-2x2,2592,2184,553708.5830332354,4183550.7575733303,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-27,canonical-24m-2x2,2616,2184,553732.5974655129,4183550.9143234612,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-30-27,canonical-24m-2x2,2640,2184,553756.6118980967,4183551.07114367,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-27,canonical-24m-2x2,2664,2184,553780.6263309866,4183551.228033957,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-27,canonical-24m-2x2,2688,2184,553804.640764183,4183551.3849943215,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-28,canonical-24m-2x2,1920,2208,553036.023867211,4183570.4785882244,0.03256774132322299,3.4485629251261107,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4159951838028877
canonical-24m-1-28,canonical-24m-2x2,1944,2208,553060.0382206995,4183570.6333764824,0,3.4482863009152105,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.4482863009152105
canonical-24m-2-28,canonical-24m-2x2,1968,2208,553084.0525744904,4183570.7882348183,0,3.6430876263277208,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6430876263277208
canonical-24m-3-28,canonical-24m-2x2,1992,2208,553108.0669285837,4183570.9431632315,-0.09580640944673635,3.1479276470939914,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.2437340565407276
canonical-24m-4-28,canonical-24m-2x2,2016,2208,553132.0812829795,4183571.0981617225,-0.244260219747604,3.3055470888596563,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.54980730860726
canonical-24m-5-28,canonical-24m-2x2,2040,2208,553156.0956376779,4183571.2532302914,-0.3498186192171286,2.8874924883569113,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.23731110757404
canonical-24m-6-28,canonical-24m-2x2,2064,2208,553180.1099926792,4183571.4083689377,-0.39359292531849,2.7391764058628207,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.1327693311813105
canonical-24m-7-28,canonical-24m-2x2,2088,2208,553204.1243479834,4183571.563577662,-0.3148738520777068,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,0.7551262003743806
canonical-24m-8-28,canonical-24m-2x2,2112,2208,553228.1387035884,4183571.718856464,-0.20062593800974005,3.6185886512573084,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.8192145892670486
canonical-24m-9-28,canonical-24m-2x2,2136,2208,553252.153059499,4183571.8742053444,-0.08470482891386681,3.642413833742477,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.727118662656344
canonical-24m-10-28,canonical-24m-2x2,2160,2208,553276.1674157128,4183572.0296243015,0,3.6596307732351328,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.6596307732351328
canonical-24m-11-28,canonical-24m-2x2,2184,2208,553300.1817722302,4183572.1851133374,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-12-28,canonical-24m-2x2,2208,2208,553324.1961290535,4183572.3406724506,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-13-28,canonical-24m-2x2,2232,2208,553348.210486176,4183572.4963016417,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-14-28,canonical-24m-2x2,2256,2208,553372.2248436047,4183572.652000911,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-15-28,canonical-24m-2x2,2280,2208,553396.2392013373,4183572.807770258,0,3.7190660040225323,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7190660040225323
canonical-24m-16-28,canonical-24m-2x2,2304,2208,553420.2535593743,4183572.9636096824,0,3.7234039340797853,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.7234039340797853
canonical-24m-17-28,canonical-24m-2x2,2328,2208,553444.2679177155,4183573.1195191853,0,3.642582247086814,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,-3.642582247086814
canonical-24m-18-28,canonical-24m-2x2,2352,2208,553468.2822763611,4183573.2754987655,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-19-28,canonical-24m-2x2,2376,2208,553492.2966353113,4183573.431548424,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-20-28,canonical-24m-2x2,2400,2208,553516.3109945664,4183573.58766816,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-21-28,canonical-24m-2x2,2424,2208,553540.3253541262,4183573.7438579747,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-22-28,canonical-24m-2x2,2448,2208,553564.339713991,4183573.9001178667,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-23-28,canonical-24m-2x2,2472,2208,553588.3540741587,4183574.056447837,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-24-28,canonical-24m-2x2,2496,2208,553612.3684346341,4183574.2128478843,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-25-28,canonical-24m-2x2,2520,2208,553636.3827954147,4183574.3693180108,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-26-28,canonical-24m-2x2,2544,2208,553660.3971565008,4183574.5258582146,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-27-28,canonical-24m-2x2,2568,2208,553684.4115178927,4183574.6824684963,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-28-28,canonical-24m-2x2,2592,2208,553708.4258795904,4183574.839148856,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-29-28,canonical-24m-2x2,2616,2208,553732.4402415941,4183574.995899294,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-30-28,canonical-24m-2x2,2640,2208,553756.4546039038,4183575.1527198097,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-31-28,canonical-24m-2x2,2664,2208,553780.4689665198,4183575.3096104036,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-32-28,canonical-24m-2x2,2688,2208,553804.4833294421,4183575.4665710754,0,-1.0700000524520874,true,four-finite-non-nodata-pixelisarea-neighbours,false,false,water-or-outside,1.0700000524520874
canonical-24m-0-29,canonical-24m-2x2,1920,2232,553035.8686804693,4183594.5601560916,0,3.509299619898025,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.509299619898025
canonical-24m-1-29,canonical-24m-2x2,1944,2232,553059.8829636839,4183594.7149446527,0,3.480777703443834,true,four-finite-non-nodata-pixelisarea-neighbours,true,true,land,-3.480777703443834
